,Average Training loss
775,90.69461100769043
776,90.68271235656738
777,90.64532461547851
778,90.68011097717284
779,90.66025007629395
780,90.67587901306152
781,90.63683372497559
782,90.67029692077637
783,90.66677479553222
784,90.6647724609375
785,90.66573248291016
786,90.64635498046874
787,90.68051376342774
788,90.64366307067871
789,90.6571643371582
790,90.65637004089355
791,90.63662286376953
792,90.63522425842285
793,90.64539219665528
794,90.63629762268066
795,90.60007266235351
796,90.62141569519044
797,90.62987174987794
798,90.60417158508301
799,90.62504039001465
800,90.62822972106933
801,90.62301622009278
802,90.59964721679688
803,90.58377641296387
804,90.61658381652832
805,90.60863363647461
806,90.57879791259765
807,90.60491468811036
808,90.59453411865235
809,90.59928202819825
810,90.59998181152343
811,90.59354026794433
812,90.60164587402343
813,90.56605070495606
814,90.59643560791015
815,90.5838642578125
816,90.59419993591308
817,90.59813021850586
818,90.57157621765137
819,90.56342826843262
820,90.55619665527344
821,90.56563265991211
822,90.57146081542969
823,90.53815046691895
824,90.56439738464356
825,90.54795449829102
826,90.54052835083007
827,90.54871031188965
828,90.51695616149902
829,90.52505014038086
830,90.55954037475585
831,90.53662889099121
832,90.54386065673827
833,90.53412409973144
834,90.49480822753907
835,90.53927066040039
836,90.54430540466309
837,90.52613070678711
838,90.53980851745605
839,90.51533389282227
840,90.54659001159668
841,90.50964169311523
842,90.52494805908204
843,90.50065473937988
844,90.51516458129883
845,90.49616796875
846,90.48391830444336
847,90.51094171142579
848,90.48535060119629
849,90.50599784851075
850,90.49151359558105
851,90.49488403320312
852,90.48975038146973
853,90.47150340270996
854,90.48790254211426
855,90.47762351989746
856,90.48033065795899
857,90.50251429748535
858,90.47369535827637
859,90.47952151489258
860,90.47167137145996
861,90.44988650512695
862,90.46220977783203
863,90.48173188781739
864,90.45499401855469
865,90.48840313720703
866,90.458861328125
867,90.45686213684083
868,90.44755017089844
869,90.46997779846191
870,90.42017111206054
871,90.45296812438964
872,90.42999407958985
873,90.43555671691894
874,90.44998481750488
875,90.42608215332031
876,90.43618502807617
877,90.41867950439453
878,90.41973915100098
879,90.43589128112794
880,90.42579100036622
881,90.42065599060058
882,90.42241116333008
883,90.42909457397461
884,90.41790438842773
885,90.39413320922851
886,90.3899568786621
887,90.43694401550293
888,90.41619575500488
889,90.39156718444825
890,90.39052629089356
891,90.38703269958496
892,90.40790254211426
893,90.40659762573242
894,90.39600949096679
895,90.37676457214356
896,90.39383071899414
897,90.3801802368164
898,90.39730581665039
899,90.38292924499511
900,90.39510791015626
901,90.36126548767089
902,90.37113246154784
903,90.37710598754883
904,90.367312789917
905,90.3565007019043
906,90.35688793945313
907,90.37420442199706
908,90.3686516571045
909,90.35344932556153
910,90.3520464477539
911,90.36628146362305
912,90.31964320373535
913,90.34766482543945
914,90.35157786560059
915,90.33707649230956
916,90.33433445739746
917,90.32082649230956
918,90.32874645996094
919,90.3300805053711
920,90.32816723632813
921,90.32560693359375
922,90.33606466674804
923,90.33428158569336
924,90.306025390625
925,90.32003091430664
926,90.29829318237304
927,90.30747790527344
928,90.32419494628907
929,90.33596173095704
930,90.32210676574707
931,90.3309086151123
932,90.33952838134766
933,90.2900718536377
934,90.30830844116211
935,90.30494776916504
936,90.29959529113769
937,90.2716792755127
938,90.28064877319336
939,90.31046315002442
940,90.3028674621582
941,90.28612007141113
942,90.25909114074707
943,90.28760595703125
944,90.30020866394042
945,90.2634740600586
946,90.26649983215331
947,90.25654890441895
948,90.2816298828125
949,90.28255836486817
950,90.27099073791504
951,90.27521797180175
952,90.25779130554199
953,90.27476066589355
954,90.26225617980957
955,90.26751315307617
956,90.27625630187988
957,90.25510762023926
958,90.23939346313476
959,90.23965885925293
960,90.24288984680176
961,90.24299530029298
962,90.23683152770997
963,90.24701309204102
964,90.25692422485352
965,90.23109942626954
966,90.2381572265625
967,90.23781575012207
968,90.24778672790528
969,90.20940295410156
970,90.23557299804688
971,90.21073860168457
972,90.22457347106933
973,90.21961204528809
974,90.20189468383789
975,90.22939001464843
976,90.21673921203613
977,90.18483245849609
978,90.23799165344238
979,90.19361148071289
980,90.19802000427246
981,90.20727848815918
982,90.20916204833985
983,90.21038635253906
984,90.20362243652343
985,90.19523858642579
986,90.1925055847168
987,90.20184494018555
988,90.20327194213867
989,90.18016743469238
990,90.20145454406739
991,90.19315698242187
992,90.18601835632325
993,90.17705032348633
994,90.19118238830566
995,90.18037013244628
996,90.16868228149414
997,90.18135925292968
998,90.17117227172852
999,90.17514155578613
1000,90.18854081726074
