,Average Training loss
133,97.56364018249512
134,97.71893162536621
135,98.20525880432129
136,97.8092767944336
137,97.68290142822265
138,97.93552590942383
139,97.65512509155273
140,97.89281538391113
141,97.75465162658692
142,97.50435452270507
143,97.83918630981445
144,97.63384039306641
145,97.55982290649413
146,97.3757266998291
147,97.39223315429687
148,97.2411381225586
149,98.2554352722168
150,97.43265344238282
151,97.80852151489258
152,98.44801766967774
153,97.80700672912597
154,97.2206342010498
155,97.67200744628906
156,97.28722886657715
157,97.55212976074219
158,97.43508645629883
159,97.57870918273926
160,97.26425708007812
161,97.08569177246093
162,97.29116522216796
163,97.10542178344727
164,96.66569660949708
165,97.36175932312011
166,97.05336373901368
167,96.77283773803711
168,96.63091740417481
169,96.7266752166748
170,96.64726177978515
171,96.662469039917
172,96.58965544128418
173,96.15978303527832
174,96.39032368469238
175,96.07615097045898
176,96.37951177978516
177,96.19394151306152
178,96.51129025268554
179,96.31850942993164
180,97.34938088989257
181,96.41846571350098
182,96.48238087463379
183,96.59272573852539
184,96.44153884887696
185,97.60887767028808
186,96.74463781738281
187,96.4250135192871
188,96.5737557373047
189,96.37435194396973
190,96.40294548034667
191,96.5276337890625
192,96.47477560424805
193,96.65010592651367
194,96.95093006896973
195,96.46924513244629
196,96.49624740600586
197,96.79847196960449
198,96.77776837158203
199,96.6080267944336
200,97.1421336669922
201,97.31430187988282
202,96.77021875
203,96.57207569885254
204,96.04713050842285
205,96.27498400878906
206,95.79577073669434
207,95.99627352905273
208,96.44440768432617
209,96.1468080291748
210,96.18648411560059
211,95.78559587097168
212,95.78635977172851
213,95.70697285461426
214,96.1102963104248
215,96.34469874572754
216,95.87689317321778
217,95.91535220336914
218,95.79286474609376
219,95.76542166137695
220,95.53319149780273
221,95.60557762145996
222,95.55304986572266
223,96.0907435760498
224,96.65260348510742
225,96.23281237792969
226,96.04521405029297
227,95.88935128784179
228,96.08560145568848
229,96.39912210083008
230,95.93426992797852
231,95.68679637145996
232,95.75498667907715
233,95.40747801208497
234,95.63043760681153
235,95.57745742797852
236,95.71593081665038
237,96.02590646362304
238,95.46767990112305
239,95.64936526489258
240,95.83739288330078
241,95.28409243774414
242,95.46756741333007
243,95.13354150390624
244,95.33599208068847
245,95.28295300292969
246,95.1951697845459
247,95.16753816223145
248,95.19196798706055
249,95.98135961914062
250,95.45453764343262
251,95.6633571472168
252,95.86447254943847
253,95.29099211120605
254,95.58153060913087
255,96.27180007934571
256,96.45866975402832
257,95.70498527526856
258,95.60545646667481
259,96.33162257385254
260,95.9782426147461
261,95.40745555114746
262,96.22530529785156
263,95.62478244018554
264,95.32338978576661
265,96.23350204467773
266,95.75666242980957
267,95.60386724853515
268,95.60015441894531
269,95.33363764953613
270,94.92432470703125
271,95.19973565673828
272,95.2784294128418
273,95.3372900390625
274,95.107325881958
275,95.4803595275879
276,95.43061737060548
277,95.4223699951172
278,95.49037727355957
279,95.18129962158203
280,95.00968351745605
281,95.86804504394532
282,95.31462191772461
283,95.02615409851074
284,95.01488903808594
285,94.95677145385743
286,95.34658126831054
287,95.68326979064942
288,95.30451818847656
289,95.41774208068847
290,94.87757598876954
291,95.04255377197265
292,94.8311875
293,95.14261625671386
294,94.82024385070801
295,95.03067381286621
296,95.14024855041504
297,95.32639143371583
298,95.2355603942871
299,94.79798266601563
300,94.79672351074218
301,94.93391944885254
302,94.72437683105468
303,95.36000955200196
304,95.35188824462891
305,95.05686016845704
306,95.56143565368653
307,94.9415829925537
308,94.73552223205566
309,95.23731214904785
310,94.81950761413574
311,95.0535428161621
312,94.972386428833
313,94.97114942932129
314,94.81617935180664
315,94.69362727355957
316,95.18594667053223
317,95.0592677154541
318,95.18989212036132
319,94.77702401733399
320,95.43858193969727
321,95.42445690917968
322,94.95544219970704
323,94.75204885864258
324,94.84267706298829
325,94.88782467651367
326,94.97440347290039
327,95.70556369018554
328,95.13815084838868
329,94.69032722473145
330,95.04010412597657
331,94.99733380126953
332,95.47989891052246
333,94.87890615844726
334,94.75631901550292
335,94.97483895874024
336,94.74812104797363
337,94.60477294921876
338,94.51897131347656
339,94.72782922363281
340,94.4760817565918
341,94.86871211242676
342,94.73472341918945
343,94.50172236633301
344,94.76123628234863
345,94.67837367248535
346,94.47045611572265
347,94.93866807556152
348,94.44152513122559
349,94.53180520629883
350,94.55027734375
351,94.50390454101563
352,94.44517182922364
353,94.7536540222168
354,94.35979496765137
355,94.41121591186524
356,94.41089378356934
357,94.53736727905273
358,94.44881159973144
359,94.7129620513916
360,94.83814994812012
361,94.74177844238281
362,94.67530093383789
363,94.45934880065919
364,94.54352786254883
365,94.56260096740722
366,94.64732397460938
367,95.04121110534668
368,94.60005932617187
369,94.36440403747558
370,94.45107763671875
371,94.10524531555176
372,93.95282263183594
373,93.89405882263183
374,94.08827702331543
375,93.97137281799317
376,94.13412127685547
377,94.10935020446777
378,94.13951763916016
379,94.27081869506836
380,94.70419635009766
381,94.31079537963868
382,94.32146829223633
383,94.63671606445313
384,94.30114178466796
385,94.35626557922363
386,94.07691430664063
387,94.19411367797852
388,94.14774739074707
389,93.98157205200195
390,94.1550824432373
391,94.08199597167969
392,94.05780058288575
393,94.05034782409668
394,93.68923239135742
395,93.88498225402832
396,94.20014575195313
397,94.36979159545898
398,94.45315164184571
399,94.40267567443847
400,94.08070957946778
401,94.99307081604005
402,94.40136839294433
403,94.5240375366211
404,94.59879167175293
405,94.50454336547851
406,94.23230708312988
407,94.2878557434082
408,94.60797024536133
409,94.21615911865234
410,94.11755085754395
411,94.62383045959473
412,94.1752287902832
413,93.88768844604492
414,94.1449508972168
415,94.05125840759277
416,93.89120532226562
417,93.78246574401855
418,94.9073539276123
419,94.38081526184082
420,95.234689453125
421,94.56369317626954
422,95.07920472717285
423,95.08546786499024
424,94.76992977905273
425,94.6852799835205
426,94.5441827392578
427,94.78248701477051
428,94.66963607788085
429,94.47364744567871
430,94.37524517822266
431,94.1376646118164
432,94.19614289855957
433,93.95160739135743
434,94.19970666503906
435,93.97001205444336
436,94.12719924926758
437,94.30764805603027
438,93.9363352508545
439,94.21269345092773
440,93.82668321228027
441,93.94966746520996
442,93.93375845336914
443,94.0924344329834
444,93.90179002380371
445,93.72999383544922
446,93.74904014587402
447,93.97268238830567
448,94.10950396728515
449,93.72874000549317
450,94.14694277954102
451,94.57942117309571
452,94.46958810424805
453,94.06599993896485
454,94.54546363830566
455,95.08332040405273
456,94.00693074035645
457,94.2077658996582
458,94.31443605041504
459,93.86971887207031
460,93.81917631530762
461,94.06296870422364
462,93.7011120300293
463,93.66358427429199
464,93.71030642700195
465,93.9628669128418
466,93.60519422912597
467,94.34423114013671
468,93.9762508392334
469,94.12302880859374
470,94.04194639587402
471,94.24919337463379
472,94.30064260864258
473,94.37571896362304
474,93.72234063720703
475,93.91462739562988
476,93.7981824798584
477,93.83918000793457
478,94.05391870117188
479,93.72818186950684
480,94.04319700622558
481,93.86045472717285
482,93.91909797668457
483,93.94054187011719
484,93.7364230041504
485,94.08039770507813
486,94.34618824768066
487,93.70060740661621
488,94.09475416564942
489,94.54356825256347
490,94.08892324829101
491,93.87815121459961
492,94.01061251831055
493,93.813299118042
494,93.92646427917481
495,93.59715412902833
496,93.73664259338379
497,94.07618856811523
498,93.92333163452149
499,93.79410684204102
500,94.05952099609375
501,93.89937260437011
502,93.70508303833007
503,94.07824725341797
504,93.78783161926269
505,93.83453981018066
506,93.53084439086913
507,93.61745765686035
508,93.66622982788085
509,93.4221483001709
510,94.12729983520508
511,93.93168710327149
512,93.49002673339844
513,93.71443383789062
514,94.23459782409668
515,94.15785981750489
516,93.9139665222168
517,93.33884936523438
518,93.5056365814209
519,93.47902865600587
520,93.8601767425537
521,93.46420285034179
522,93.45484432983399
523,93.3406551361084
524,93.4657979888916
525,93.60825881958007
526,93.58325061035156
527,93.51214646911622
528,93.51724137878418
529,93.77782168579101
530,93.52272229003906
531,93.7915598602295
532,93.81256188964844
533,93.81866897583008
534,94.01106243896484
535,93.81035491943359
536,93.54223222351074
537,93.56151527404785
538,93.73889105224609
539,93.5822781829834
540,93.24845706176758
541,93.84875776672364
542,93.93182832336426
543,93.62679818725586
544,93.56672944641113
545,93.8012345275879
546,93.63603430175782
547,94.00326916503906
548,93.72035525512695
549,93.5576222076416
550,93.77074101257324
551,93.81660681152344
552,93.7335015258789
553,93.56014891052246
554,93.4961787109375
555,93.35486196899414
556,93.43690260314942
557,93.49898965454102
558,93.42862985229492
559,93.32745817565917
560,92.99035650634765
561,93.31567980957031
562,93.19569192504883
563,93.26059498596192
564,93.27093399047851
565,93.19582783508301
566,93.29995463562011
567,93.14374053955078
568,93.0381091003418
569,93.63096139526367
570,93.5659204864502
571,93.56107147216797
572,93.57674227905274
573,93.57465869140626
574,94.00592979431153
575,93.94093115234375
576,93.7372508392334
577,93.56369372558594
578,93.75760362243652
579,93.31207356262207
580,93.46911547851562
581,93.71552848815918
582,93.83455505371094
583,93.77430108642578
584,93.91967184448242
585,93.85718672180175
586,93.65962153625489
587,93.75931077575683
588,93.95274084472656
589,93.46694822692871
590,93.80428091430664
591,93.31911022949218
592,93.32379048156739
593,93.74749020385742
594,93.77059855651855
595,93.2634673461914
596,93.19113325500489
597,93.22443511962891
598,93.06135086059571
599,93.2710525970459
600,93.19705847167968
601,93.59157238769531
602,93.41370568847657
603,94.00619146728516
604,93.229123046875
605,93.22236149597168
606,93.35535444641113
607,93.22825129699707
608,93.31951959228516
609,93.28980039978028
610,93.15550038146972
611,93.52958163452148
612,93.22075891113282
613,93.1965516204834
614,93.41941444396973
615,93.29364129638672
616,93.12374594116211
617,93.17645732116699
618,93.10688372802734
619,93.07142883300781
620,93.05489418029785
621,93.01066079711914
622,93.0714991607666
623,92.75787590026856
624,92.77526135253906
625,92.82080029296876
626,92.93068559265137
627,93.04117205810547
628,93.14654293823243
629,92.92491978454589
630,93.25584318542481
631,93.00516990661622
632,93.4990810546875
633,93.68905613708496
634,93.33010015869141
635,93.40186297607421
636,93.02457460021972
637,93.28602453613281
638,93.36026727294922
639,93.10180946350097
640,93.265419921875
641,93.32493397521972
642,93.36532649230956
643,93.11770626831054
644,93.30753381347657
645,93.1729610748291
646,92.96572570800781
647,93.44077702331543
648,93.48727293395996
649,93.35713137817383
650,93.2367565612793
651,93.22378762817382
652,93.2453834991455
653,93.02266027832032
654,93.15125784301758
655,93.14748152160645
656,93.29578088378906
657,93.29426184082031
658,93.25750373840332
659,93.36556448364257
660,93.27417436218262
661,93.15190057373047
662,93.14639360046387
663,93.28615640258789
664,93.38933796691894
665,93.00246868896484
666,93.11415866088868
667,92.86705931091309
668,92.8380269165039
669,92.95365480041504
670,93.05083988952637
671,92.69735397338867
672,92.80734510803222
673,92.74177557373046
674,92.95084692382812
675,92.54786590576173
676,93.0241670074463
677,92.8723309020996
678,93.10243049621582
679,93.32067387390137
680,93.14450996398926
681,93.06554824829101
682,92.64392767333985
683,92.86439373779297
684,92.77133433532715
685,92.69857455444335
686,92.89004470825195
687,93.53218411254883
688,93.20931396484374
689,92.93847801208496
690,93.06543559265137
691,92.98030323791504
692,92.60002958679199
693,92.9688858947754
694,93.20869184875488
695,93.34204208374024
696,93.59953466796875
697,93.66684230041504
698,93.48392407226562
699,93.57817460632324
700,93.11274681091308
701,93.35377069091797
702,93.07306253051757
703,93.5998134918213
704,92.81958644104004
705,92.99358833312988
706,93.37985258483887
707,93.4303494720459
708,93.20977359008789
709,93.51990376281738
710,93.30796534729004
711,92.95164924621582
712,93.0030884552002
713,93.17427171325684
714,93.50279096984863
715,93.01058250427246
716,93.10447843933106
717,93.38917372131348
718,93.15889839172364
719,92.87495306396484
720,92.80077377319336
721,93.09575061035156
722,92.99710928344726
723,92.91082905578614
724,92.96552348327637
725,92.82179731750489
726,93.22983854675293
727,92.9604871673584
728,92.97739389038085
729,92.9649278869629
730,92.90442825317383
731,92.83214698791504
732,92.7217311706543
733,92.63154260253906
734,92.77648616027832
735,92.77202325439453
736,92.70030194091797
737,93.24406311035156
738,92.94004719543457
739,93.10643833923339
740,93.16710925292969
741,92.96317364501954
742,93.04398498535156
743,92.72155723571777
744,92.58617805480957
745,92.85187951660156
746,93.31733959960937
747,93.00493949890136
748,93.70509619140626
749,93.06136344909667
750,93.38396922302246
751,93.03118771362304
752,93.02672988891601
753,92.80521426391601
754,92.72962377929687
755,93.06492469787598
756,92.72967784118653
757,92.60097758483887
758,92.7653645324707
759,92.95252055358887
760,92.62833044433594
761,92.65692652893067
762,92.59194888305665
763,92.88471353149414
764,92.53819981384278
765,93.00302792358399
766,93.47739190673828
767,92.96011633300782
768,93.20282870483399
769,93.13571806335449
770,92.54104792785644
771,92.6619991455078
772,92.96460807800293
773,93.03073931884765
774,92.81276838684082
775,92.99395283508301
776,92.6712721710205
777,92.76932949829101
778,92.99689558410644
779,92.69617889404297
780,92.8616861114502
781,92.60687628173828
782,93.17221034240723
783,92.68625714111329
784,93.12945501708984
785,93.90364839172364
786,93.0188853149414
787,92.69178454589844
788,93.44811839294434
789,92.8084926147461
790,92.54301705932617
791,92.69857940673828
792,92.79605625915528
793,92.67620619201661
794,92.57587742614746
795,92.4468861541748
796,92.52772906494141
797,92.86288864135742
798,92.7004532623291
799,92.6874019317627
800,92.72157418823242
801,92.74048756408692
802,92.82478001403808
803,92.71869184875489
804,92.9979398651123
805,93.18282083129883
806,92.70427757263184
807,93.30898738098145
808,92.76698641967774
809,92.75320948791504
810,92.77027133178711
811,92.8652430114746
812,93.2946337890625
813,92.94841622924805
814,92.96363496398926
815,92.78964158630372
816,92.87336259460449
817,92.92035409545899
818,93.15514837646484
819,92.75918336486816
820,93.25613635253906
821,93.0090055847168
822,92.97685551452636
823,93.19805171203613
824,92.70582464599609
825,92.61589392089844
826,93.02992245483398
827,92.69193528747559
828,92.77223359680175
829,93.27825721740723
830,92.65889486694336
831,92.810498046875
832,92.9797945098877
833,92.65725926208496
834,92.5187546081543
835,92.5202565612793
836,92.38366549682617
837,92.41875476074219
838,92.26447996520996
839,92.28364973449708
840,92.31798439025879
841,92.95714823913575
842,92.48554666137696
843,92.34548826599121
844,92.2009164276123
845,92.47156591796875
846,92.20498800659179
847,92.34671076965331
848,92.0394317779541
849,92.07786463928223
850,92.25787672424316
851,92.0668074798584
852,92.2407737121582
853,92.45522772216796
854,92.18321463012695
855,92.27326252746582
856,92.86248417663575
857,93.17777362060546
858,92.55066969299317
859,92.45446919250489
860,92.6734651184082
861,92.52533016967773
862,92.33001173400879
863,92.50674366760254
864,92.78771726989746
865,92.62425805664063
866,92.41913421630859
867,92.68140713500976
868,92.43530467224122
869,92.48463194274902
870,92.47738819885254
871,92.20814851379394
872,92.24150561523437
873,92.28937646484376
874,92.37220989990234
875,92.70856292724609
876,92.225756149292
877,92.39611058044433
878,92.24138705444336
879,92.29090281677246
880,92.00328802490235
881,92.02709062194825
882,91.98380764770508
883,92.0658348236084
884,92.4424952545166
885,92.11121145629883
886,91.94032252502441
887,92.20144166564941
888,92.17569639587403
889,92.12970796203614
890,92.32092863464355
891,92.52606271362305
892,92.05994288635254
893,91.97450740051269
894,91.8742077331543
895,92.09183055114747
896,92.35771717834473
897,92.41695065307617
898,92.19882159423828
899,92.17926455688476
900,92.15052043151856
901,92.06129049682617
902,92.02228329467773
903,92.24345870971679
904,91.94232916259766
905,92.01764465332032
906,91.88220936584473
907,92.03051362609864
908,92.34142245483399
909,92.34036468505859
910,92.69299661254882
911,92.21832948303222
912,92.47134609985352
913,91.9407448425293
914,91.98997012329102
915,92.49422375488281
916,92.43481538391113
917,91.97084715270996
918,92.01432139587402
919,92.11445109558106
920,92.3511065826416
921,92.46965957641602
922,92.01397532653809
923,92.567986038208
924,92.44107556152343
925,92.37886584472656
926,92.13224703979492
927,92.44197412109375
928,92.64741955566406
929,92.41497987365723
930,92.82341076660157
931,92.95797904968262
932,92.85518852233886
933,92.49964859008789
934,92.90608529663086
935,92.60769009399414
936,93.1601812133789
937,93.29133184814454
938,92.99869012451173
939,92.62228739929199
940,92.34446835327148
941,92.59598043823242
942,92.34384930419922
943,92.43453744506836
944,92.29618254089355
945,92.28467825317382
946,91.9681852722168
947,92.0344387512207
948,91.94810374450684
949,92.2444380493164
950,92.10993231201172
951,92.0849056854248
952,91.84292834472656
953,91.86227207946777
954,91.89612321472168
955,91.89275212097168
956,91.84025845336915
957,91.89703941345215
958,92.01027474975587
959,92.16727122497558
960,92.17845721435548
961,91.78507524108886
962,91.8837262878418
963,92.06517893981933
964,92.38151683044434
965,92.14905854797364
966,91.97091893005371
967,91.86558183288574
968,92.03525204467773
969,92.40544717407226
970,92.42973657226563
971,93.00214497375488
972,92.603859664917
973,92.32211344909668
974,91.98502522277832
975,92.17660589599609
976,92.4112202911377
977,92.09288024902344
978,92.14273191833496
979,92.0595991821289
980,92.099619140625
981,91.91749897766114
982,92.16541479492187
983,91.99183059692383
984,91.7744822692871
985,91.96001679992676
986,92.10433145141602
987,91.95048777770997
988,92.56263761901856
989,92.3140961303711
990,92.20586332702636
991,92.73953964233398
992,92.45319244384766
993,92.3688476409912
994,92.56872219848633
995,92.96275703430176
996,92.82388664245606
997,92.5452629852295
998,92.74951229858398
999,92.76282336425781
1000,92.75553173828125
