,Average Training loss
124,94.60310748291016
125,94.53141194152832
126,94.52093478393554
127,94.44713838195801
128,94.43741955566406
129,94.43158602905274
130,94.3888950805664
131,94.34471853637696
132,94.2987407836914
133,94.2696293334961
134,94.26312232971192
135,94.21268072509766
136,94.20150366210937
137,94.15209687805176
138,94.13671809387208
139,94.07057809448243
140,94.0692194519043
141,94.0603957977295
142,94.01052104187012
143,94.00688809204101
144,93.96369309997559
145,93.91587753295899
146,93.92377081298828
147,93.8746397857666
148,93.85878150939942
149,93.8191678161621
150,93.78758255004882
151,93.75457559204102
152,93.7333673400879
153,93.73109078979492
154,93.69485707092285
155,93.67795559692382
156,93.66833737182617
157,93.6206537322998
158,93.58261137390137
159,93.5729252319336
160,93.54151483154297
161,93.51166409301757
162,93.51265795898438
163,93.47886813354492
164,93.46003962707519
165,93.45134416198731
166,93.39425846862792
167,93.40429286193847
168,93.34660890197753
169,93.37565957641601
170,93.3026875
171,93.30547912597656
172,93.30306414794921
173,93.24354460144043
174,93.24128099060059
175,93.22469830322265
176,93.18159715270995
177,93.18041896057129
178,93.15694546508789
179,93.16724647521973
180,93.13017750549317
181,93.09056088256835
182,93.10468350219726
183,93.06896987915039
184,93.05205999755859
185,93.03810389709473
186,93.0128854675293
187,92.99816049194337
188,92.96667233276368
189,92.94654638671875
190,92.91183390808105
191,92.92213233947754
192,92.87532954406738
193,92.89172221374511
194,92.84535679626465
195,92.84633912658691
196,92.83294302368164
197,92.80885180664062
198,92.79521369934082
199,92.77436692810059
200,92.77728475952148
201,92.74722114562988
202,92.72499305725097
203,92.67733163452148
204,92.70493659973144
205,92.66562603759766
206,92.64298512268067
207,92.65374433898926
208,92.62640576171874
209,92.58642175292968
210,92.59424853515625
211,92.58765928649902
212,92.55935815429687
213,92.538984375
214,92.54594627380371
215,92.53685592651367
216,92.50559579467773
217,92.48881423950195
218,92.50661334228515
219,92.46393620300293
220,92.46855393981933
221,92.39992535400391
222,92.39644776916504
223,92.41006132507324
224,92.39428855895996
225,92.38027716064452
226,92.35961416625976
227,92.34283947753906
228,92.3659674987793
229,92.32334938049317
230,92.30001412963867
231,92.29809271240234
232,92.2771542816162
233,92.24714552307128
234,92.23162506103516
235,92.24398612976074
236,92.23770799255371
237,92.20608160400391
238,92.18618144226075
239,92.1674033355713
240,92.16575131225586
241,92.17606970214844
242,92.13525561523437
243,92.13842123413086
244,92.14385710144043
245,92.08902656555176
246,92.0783480682373
247,92.10802305603028
248,92.07615159606934
249,92.07300439453125
250,92.06028765869141
251,92.04325283813476
252,92.00293617248535
253,92.0081222229004
254,92.00693055725098
255,91.9820795135498
256,91.97149548339844
257,91.93680154418945
258,91.93259963989257
259,91.96564213562012
260,91.95132739257812
261,91.90236613464356
262,91.91027760314941
263,91.91600367736817
264,91.87580001831054
265,91.87003366088867
266,91.8528544921875
267,91.85574729919433
268,91.82571270751953
269,91.82411546325683
270,91.81578790283203
271,91.78341003417968
272,91.78282035827637
273,91.77296630859375
274,91.77302787780762
275,91.7513127746582
276,91.75665515136718
277,91.76406411743164
278,91.71334254455566
279,91.70142320251465
280,91.69738179016113
281,91.70205946350097
282,91.69236514282227
283,91.64062310791016
284,91.65047436523437
285,91.65112826538086
286,91.64033352661133
287,91.61767929077149
288,91.62749890136719
289,91.60161706542969
290,91.58373654174805
291,91.5850463104248
292,91.58196029663085
293,91.5743614654541
294,91.55530505371094
295,91.53422323608399
296,91.52133010864257
297,91.51492764282227
298,91.518935546875
299,91.48899113464356
300,91.50816905212402
301,91.49476860046387
302,91.47212927246093
303,91.48096075439453
304,91.45906135559082
305,91.45597459411621
306,91.45359631347657
307,91.43236256408692
308,91.42908544921875
309,91.41338105773926
310,91.42278436279297
311,91.4026936187744
312,91.37462754821777
313,91.35816209411621
314,91.37401750183105
315,91.38125756835937
316,91.36508818054199
317,91.33977041625977
318,91.33763688659668
319,91.31366378784179
320,91.31756842041015
321,91.28659376525879
322,91.2717870941162
323,91.28881562805176
324,91.26661096191407
325,91.2690202331543
326,91.26027558898926
327,91.27669006347656
328,91.23215197753906
329,91.22672550964356
330,91.23172938537597
331,91.21753036499024
332,91.23166314697265
333,91.18512091064453
334,91.19795108032227
335,91.20182374572754
336,91.19222714233399
337,91.16871911621094
338,91.15292657470704
339,91.15377499389649
340,91.13751777648926
341,91.14729739379882
342,91.14556434631348
343,91.13553887939453
344,91.0920080871582
345,91.12338592529296
346,91.09280305480956
347,91.08781913757325
348,91.0749598083496
349,91.07865618896484
350,91.08302693176269
351,91.06055944824219
352,91.06579278564453
353,91.06365367126465
354,91.03749505615234
355,91.01668258666992
356,91.01425714111328
357,91.01927241516113
358,91.00694862365722
359,90.99312315368653
360,91.00341592407227
361,90.98263973999023
362,90.97090605163574
363,90.99857797241211
364,90.96548355102539
365,90.9521358795166
366,90.94979681396484
367,90.92822734069824
368,90.92306283569336
369,90.89686538696289
370,90.9103758239746
371,90.92377717590333
372,90.90701383972169
373,90.89441551208496
374,90.88499377441406
375,90.87870014953613
376,90.87697257995606
377,90.85475691223145
378,90.85741877746582
379,90.84257048034668
380,90.82647276306152
381,90.83036195373535
382,90.8399175567627
383,90.81805169677735
384,90.83422422790527
385,90.83048698425293
386,90.78647280883789
387,90.79083843994141
388,90.80016117858887
389,90.80237231445312
390,90.77632939147949
391,90.76055825805665
392,90.77903462219238
393,90.7629204864502
394,90.75294010925293
395,90.73240493774414
396,90.7261629486084
397,90.71639393615723
398,90.7027687072754
399,90.70751460266113
400,90.7049764251709
401,90.6928553314209
402,90.6991745300293
403,90.70045997619629
404,90.68263607788086
405,90.66462684631348
406,90.66795983886719
407,90.65174899291992
408,90.6471180267334
409,90.65522413635254
410,90.65882044982911
411,90.62928205871582
412,90.63302088928222
413,90.61633256530762
414,90.62076345825196
415,90.61472068786621
416,90.57818060302735
417,90.60166033935546
418,90.59442866516113
419,90.61052099609375
420,90.5871258392334
421,90.57501683044434
422,90.58438648986817
423,90.593537109375
424,90.57208525085449
425,90.54372540283204
426,90.56727137756347
427,90.5386658935547
428,90.53472541809082
429,90.52678666687012
430,90.52298333740234
431,90.52474018859863
432,90.50155305480958
433,90.52301185607911
434,90.494359664917
435,90.48647956848144
436,90.47569131469727
437,90.48700270080566
438,90.46273748779296
439,90.47996241760254
440,90.45532780456543
441,90.46838157653809
442,90.46962544250488
443,90.4440622253418
444,90.44524034118652
445,90.46277377319336
446,90.42910733032227
447,90.43332655334473
448,90.41550280761719
449,90.41369583129882
450,90.39889172363281
451,90.41014393615723
452,90.38512986755372
453,90.40542518615723
454,90.39768899536134
455,90.39349252319336
456,90.35017684936524
457,90.3768734588623
458,90.35362815856934
459,90.3715870513916
460,90.38317057800293
461,90.36265585327149
462,90.34012426757812
463,90.3159842376709
464,90.30758525085449
465,90.34034732055665
466,90.30652876281738
467,90.31310887145996
468,90.3077664642334
469,90.2898194732666
470,90.30963681030273
471,90.2870500946045
472,90.28723063659668
473,90.30320353698731
474,90.30097373962403
475,90.27355712890625
476,90.26159329223633
477,90.25534729003907
478,90.25047248840332
479,90.25748370361327
480,90.2426761932373
481,90.25083581542968
482,90.23775009155274
483,90.21954046630859
484,90.22910412597656
485,90.1950816040039
486,90.21702075195313
487,90.21346719360352
488,90.21556376647949
489,90.20858761596679
490,90.20944604492188
491,90.18812651062012
492,90.19481420898437
493,90.1919803314209
494,90.1682964477539
495,90.15342120361328
496,90.16662927246094
497,90.17315864562988
498,90.14723303222657
499,90.15543606567383
500,90.13760052490234
501,90.12932582092286
502,90.12375567626952
503,90.13917424011231
504,90.13123617553711
505,90.11983335876465
506,90.12424432373047
507,90.10629356384277
508,90.10192330932617
509,90.10101768493652
510,90.0803868713379
511,90.0884910583496
512,90.08177111816406
513,90.0935604095459
514,90.08734571838379
515,90.06086555480957
516,90.06639627075195
517,90.07160049438477
518,90.07473706054688
519,90.0571385345459
520,90.02820266723633
521,90.0476601715088
522,90.03952713012696
523,90.04134169006348
524,90.02760716247559
525,90.04748315429687
526,90.03844032287597
527,90.02474919128419
528,90.00498039245605
529,90.01754580688477
530,89.98671229553223
531,90.0132890625
532,90.00152464294433
533,89.97938134765624
534,89.9923798828125
535,89.97764819335937
536,89.98350170898438
537,89.98607269287109
538,89.95829289245606
539,89.97208853149414
540,89.97301753234863
541,89.95164471435547
542,89.96086674499512
543,89.93411787414551
544,89.95002178955077
545,89.9245466003418
546,89.92017749023438
547,89.93138383483887
548,89.89596604919434
549,89.92725872802734
550,89.90520851135254
551,89.91731512451172
552,89.92570167541504
553,89.90923956298828
554,89.90970907592774
555,89.88420697021485
556,89.88889805603027
557,89.88945083618164
558,89.89267283630372
559,89.87855894470215
560,89.86944664001464
561,89.86556755065918
562,89.85458752441406
563,89.85901330566406
564,89.84834217834472
565,89.83861407470702
566,89.87893696594239
567,89.8590570526123
568,89.8287385559082
569,89.86606170654296
570,89.84349250793457
571,89.82508195495606
572,89.83018569946289
573,89.81330187988281
574,89.82330142211914
575,89.79735134887696
576,89.81437724304199
577,89.80313984680176
578,89.80194653320312
579,89.79575479125977
580,89.81203176879883
581,89.76952856445313
582,89.7889617919922
583,89.78757000732422
584,89.80581912231445
585,89.76397357177734
586,89.73452433776855
587,89.76505056762696
588,89.77250511169433
589,89.74138934326172
590,89.75019912719726
591,89.7410574645996
592,89.7547859954834
593,89.74395512390137
594,89.75348060607911
595,89.72626776123047
596,89.74136476135254
597,89.72899185180664
598,89.72833059692383
599,89.70897068786621
600,89.71102522277832
601,89.72962718200684
602,89.71207981872558
603,89.69372499084473
604,89.68977757263184
605,89.68222875976562
606,89.69635568237305
607,89.69615800476075
608,89.68991137695312
609,89.66959463500976
610,89.67682073974609
611,89.69012681579589
612,89.68221734619141
613,89.66452612304687
614,89.65508010864258
615,89.66325830078125
616,89.65269554138183
617,89.66009690856933
618,89.65360302734375
619,89.63586392211914
620,89.65919374084473
621,89.63024278259277
622,89.63915516662598
623,89.62304991149902
624,89.64839959716797
625,89.63941209411621
626,89.61999633789063
627,89.63922016906739
628,89.60815071105957
629,89.6267940826416
630,89.59717427062988
631,89.6156520690918
632,89.61613790893554
633,89.59605862426758
634,89.57060362243652
635,89.57034397888184
636,89.58474017333984
637,89.58139613342286
638,89.57646571350098
639,89.57079095458984
640,89.57472109985352
641,89.591685256958
642,89.55215814208984
643,89.58175189208984
644,89.55710275268555
645,89.58320285034179
646,89.55332530212402
647,89.54269477844238
648,89.54084028625488
649,89.54317710876465
650,89.53803813171386
651,89.5536009979248
652,89.51424934387207
653,89.53703732299805
654,89.53928285217285
655,89.52679722595215
656,89.51449819946289
657,89.50182899475098
658,89.49707185363769
659,89.48746142578125
660,89.49580555725097
661,89.49001080322266
662,89.49180467224122
663,89.48860104370117
664,89.50975714111328
665,89.47345518493653
666,89.5001032409668
667,89.48697961425782
668,89.51509945678711
669,89.48125811767578
670,89.47688761901856
671,89.48591026306153
672,89.46294616699218
673,89.46884783935546
674,89.47592245483398
675,89.449822555542
676,89.44088385009766
677,89.44911933898926
678,89.4590266418457
679,89.44149456787109
680,89.4469008178711
681,89.4408567199707
682,89.45307466125489
683,89.4272381591797
684,89.42998896789551
685,89.42133479309082
686,89.42139289855957
687,89.43786949157715
688,89.39963348388672
689,89.41169129943847
690,89.41904275512695
691,89.42145927429199
692,89.39560214233398
693,89.43409147644043
694,89.39377073669434
695,89.39917343139649
696,89.39001077270508
697,89.39186352539062
698,89.39498609924317
699,89.38614306640625
700,89.37403121948242
701,89.39284921264648
702,89.391982421875
703,89.39758866882325
704,89.36947738647461
705,89.36590097045898
706,89.36676512145996
707,89.3639751586914
708,89.37251783752441
709,89.37577641296387
710,89.35511608886719
711,89.35724530029297
712,89.35725064086914
713,89.37424110412597
714,89.31522984313965
715,89.36338519287109
716,89.35011940002441
717,89.36507736206055
718,89.34127661132813
719,89.31447468566894
720,89.32441595458984
721,89.31632725524902
722,89.33246185302734
723,89.30066801452637
724,89.31924940490723
725,89.28778269958497
726,89.33139794921875
727,89.33575985717773
728,89.3137124633789
729,89.29436598205567
730,89.29128817749023
731,89.29657417297364
732,89.2899836883545
733,89.28104557800293
734,89.28026062011719
735,89.29012145996094
736,89.26369166564942
737,89.27287890625
738,89.28869885253906
739,89.27322178649902
740,89.26131379699707
741,89.29525152587891
742,89.25111102294922
743,89.26557748413086
744,89.25534428405761
745,89.26665362548827
746,89.25638920593262
747,89.258789352417
748,89.24681468200684
749,89.24029591369629
750,89.23920057678222
751,89.24313719177246
752,89.25717102050781
753,89.23968887329102
754,89.24457386779785
755,89.2278173828125
756,89.2243991241455
757,89.21694972229004
758,89.22571530151367
759,89.20594305419922
760,89.21313522338868
761,89.19427732849121
762,89.22007745361329
763,89.22192199707031
764,89.18396868896484
765,89.19927476501465
766,89.2241448059082
767,89.18766360473633
768,89.21892012023926
769,89.1813754119873
770,89.1930758972168
771,89.18497108459472
772,89.18015411376953
773,89.17692262268066
774,89.18206518554688
775,89.19608665466309
776,89.16504551696778
777,89.16466180419921
778,89.16896244812011
779,89.16007460021973
780,89.14318360900879
781,89.1741141204834
782,89.15873167419434
783,89.18406965637207
784,89.16278799438477
785,89.16301321411133
786,89.15031555175781
787,89.12046827697753
788,89.14920504760742
789,89.14464688110351
790,89.14383374023437
791,89.14462092590333
792,89.15143258666993
793,89.14196618652343
794,89.13059335327148
795,89.11264599609375
796,89.13140435791016
797,89.13277499389649
798,89.12401538085938
799,89.12339863586426
800,89.09850245666505
801,89.12989831542968
802,89.07887637329101
803,89.11849354553223
804,89.1036213531494
805,89.11260505676269
806,89.10607139587403
807,89.10758952331543
808,89.0870204925537
809,89.10018072509766
810,89.07822540283203
811,89.08973429870605
812,89.0924836730957
813,89.10330410766602
814,89.0780912322998
815,89.0793910522461
816,89.05802308654785
817,89.08399032592773
818,89.06992694091797
819,89.06340852355957
820,89.06818318176269
821,89.06786302185058
822,89.06222918701172
823,89.0581882019043
824,89.06976390075684
825,89.02360646057129
826,89.06094514465332
827,89.03582192993164
828,89.02896020507812
829,89.051476852417
830,89.05135545349121
831,89.04404605102539
832,89.04044912719726
833,89.03288377380372
834,89.03385260009766
835,89.01525503540039
836,89.03092678833008
837,89.0363652191162
838,89.01380250549316
839,89.01965740966797
840,89.02438249206543
841,89.0121939086914
842,89.0321495361328
843,89.01064309692383
844,89.02895011901856
845,88.99619799804688
846,89.00714553833008
847,89.00997523498535
848,89.02595225524902
849,88.99941995239257
850,88.99451663208008
851,88.96828378295899
852,88.99306782531738
853,88.97643775939942
854,88.98338760375977
855,89.0206552581787
856,88.96756446838378
857,88.98332803344726
858,88.97826173400878
859,88.95441575622559
860,88.97657879638672
861,88.96530238342285
862,88.97942544555664
863,88.95975880432128
864,88.98112213134766
865,88.96139399719239
866,88.94940824890136
867,88.96443428039551
868,88.93714384460449
869,88.9576476135254
870,88.94487466430664
871,88.95876528930664
872,88.9395188293457
873,88.93035945129394
874,88.95630285644532
875,88.95761442565917
876,88.94594940185547
877,88.93477529907227
878,88.9359377746582
879,88.9227826538086
880,88.93651649475098
881,88.92545188903809
882,88.91709312438965
883,88.92514025878906
884,88.91941038513184
885,88.92018673706055
886,88.9276244506836
887,88.91646022033692
888,88.9177671661377
889,88.90312577819824
890,88.89377375793457
891,88.90402558898926
892,88.9129235534668
893,88.92917807006836
894,88.90527326965332
895,88.90209080505372
896,88.90802685546875
897,88.90012515258789
898,88.89011791992188
899,88.874583984375
900,88.9102198638916
901,88.89320889282227
902,88.89867358398438
903,88.87746321105956
904,88.8830478515625
905,88.88415480041503
906,88.86878495788574
907,88.8645650177002
908,88.8828853149414
909,88.86858824157714
910,88.84968608093261
911,88.86595532226562
912,88.85252778625488
913,88.85395190429688
914,88.86321002197266
915,88.8729401550293
916,88.85415385437011
917,88.85670016479492
918,88.85357905578613
919,88.86676502990723
920,88.85867785644531
921,88.84753686523437
922,88.83256648254394
923,88.83014974975586
924,88.8614155883789
925,88.83919874572754
926,88.82645437622071
927,88.84944778442383
928,88.80464282226562
929,88.82635423278809
930,88.83115476989747
931,88.83488722229004
932,88.81451473999023
933,88.83104112243652
934,88.82033143615723
935,88.8241392364502
936,88.82604913330078
937,88.82536970520019
938,88.8217003326416
939,88.81269515991211
940,88.80717626953125
941,88.80278840637207
942,88.81097999572754
943,88.80567221069336
944,88.82217597961426
945,88.78964935302734
946,88.79391613769532
947,88.76665571594238
948,88.80952597045898
949,88.80455754089355
950,88.79505340576172
951,88.81470010375976
952,88.78879235839844
953,88.79127426147461
954,88.78560446166992
955,88.78731434631348
956,88.76613763427734
957,88.77592071533203
958,88.77835955810546
959,88.77801000976562
960,88.77569036865235
961,88.77590953063965
962,88.76235845947265
963,88.76471469116211
964,88.77146684265136
965,88.76152265930176
966,88.75754304504395
967,88.76263389587402
968,88.75487190246582
969,88.7529998626709
970,88.75484837341308
971,88.7576047668457
972,88.7590775604248
973,88.75991807556153
974,88.76037751770019
975,88.74997604370117
976,88.71828065490723
977,88.7473991241455
978,88.7661483001709
979,88.7619121246338
980,88.74248570251464
981,88.71868013000488
982,88.71938507080078
983,88.75121926879883
984,88.72662110900879
985,88.70668814086915
986,88.72124214172364
987,88.71100663757325
988,88.71107093811035
989,88.71816247558594
990,88.7094556274414
991,88.74114414978027
992,88.72052606201171
993,88.70820086669922
994,88.70548762512207
995,88.71059127807617
996,88.70963911437988
997,88.70728720092774
998,88.69597486877441
999,88.71011968994141
1000,88.70095249938964
